"('T', 's')"
,,,,1706890,,,36.26,+0.16,2.71,2.70,-3.80,13.42,,,+0.16 - +0.21%,+0.21%,,USD,75.06,74.11,74.11 - 75.06,,,,1/31/2017,2.17,2.98,3.69B,3.92,0.87,4.11,2.70,,12/28/2016,72.21,,,,,,,,2/10/2017,2017-02-10 18:45:00 UTC+0000,74.92,,1:45pm,1:45pm - <b>74.92</b>,,,24.41B,,Edison International Common Sto,,77.88,74.24,,12.56,27.78,,-4.83%,+0.21%,+3.75%,+3.74%,+21.82%,74.76,2.06,19.11,18.23,,2.15,,3.64,NYQ,EIX,,,72.22,636835,78.72,61.50,61.50 - 78.72,EIX
,,,,2144740,,,10.3600,-0.1065,2.7532,-1.8281,-14.9265,7.2585,,,-0.1065 - -0.1288%,-0.1288%,,USD,82.7400,82.1450,82.1450 - 82.7400,,,,3/15/2017,1.3600,1.6400,2.20B,3.3300,0.5400,3.7100,2.8940,,11/28/2016,79.8003,,,,,,,,2/10/2017,2017-02-10 18:47:00 UTC+0000,82.5535,,1:47pm,1:47pm - <b>82.5535</b>,,,30.25B,,"Estee Lauder Companies, Inc. (T",,89.2500,82.5600,,2.7000,28.5257,,-15.3124%,-0.1288%,+3.4501%,-2.1665%,+9.6401%,82.6600,7.9788,24.7908,22.2516,,2.6623,,2.7400,NYQ,EL,,,84.3816,933272,97.4800,75.2950,75.2950 - 97.4800,EL
,,,,1360020,,,30.26,+0.67,1.78,7.97,-1.33,21.15,,,+0.67 - +0.85%,+0.85%,,USD,79.50,78.88,78.88 - 79.50,,,,1/3/2017,2.04,2.60,2.03B,7.28,1.91,7.92,5.84,,12/13/2016,77.37,,,,,,,,2/10/2017,2017-02-10 18:00:00 UTC+0000,79.15,,1:00pm,1:00pm - <b>79.15</b>,,,11.60B,,Eastman Chemical Company Common,,85.47,78.92,,1.66,13.55,,-1.65%,+0.85%,+2.30%,+11.19%,+36.47%,78.48,2.59,10.87,9.99,,1.28,,2.78,NYQ,EMN,,,71.18,326721,80.48,58.00,58.00 - 80.48,EMN
,,,,3711530,,,12.035,+0.575,5.066,8.726,-0.215,17.925,,,+0.575 - +0.917%,+0.917%,,USD,63.400,62.690,62.690 - 63.400,,,,12/9/2016,1.920,3.210,3.14B,2.440,0.670,2.780,2.465,,11/8/2016,58.219,,,,,,,,2/10/2017,2017-02-10 17:24:00 UTC+0000,63.285,,12:24pm,12:24pm - <b>63.285</b>,,,40.77B,,Emerson Electric Company Common,,58.430,62.690,,4.100,25.673,,-0.339%,+0.917%,+8.701%,+15.993%,+39.517%,62.710,5.211,25.831,22.764,,2.806,,3.660,NYQ,EMR,,,54.559,1919818,63.500,45.360,45.360 - 63.500,EMR
,,12.1700,,5763320,12.1600,,27.1510,-0.0199,-1.7687,-5.7068,-44.5499,0.7901,,,-0.0199 - -0.1634%,-0.1634%,,USD,12.2300,12.0500,12.0500 - 12.2300,,,,,,,252.21M,4.5800,1.3500,4.3600,-0.5730,,,13.9288,,,,,,,,2/10/2017,2017-02-10 17:16:00 UTC+0000,12.1601,,12:16pm,12:16pm - <b>12.1601</b>,,,2.71B,,Endo International plc,,19.6300,12.1200,,-1.0500,,,-78.5574%,-0.1634%,-12.6981%,-31.9406%,+6.9490%,12.1800,0.4486,2.6550,2.7890,,0.7065,,72.0000,NMS,ENDP,,,17.8669,2037820,56.7100,11.3700,11.3700 - 56.7100,ENDP
,,,,3594390,,,21.40,+2.02,-0.88,6.25,-7.54,39.30,,,+2.02 - +2.02%,+2.02%,,USD,102.03,100.57,100.57 - 102.03,,,,1/31/2017,0.67,0.67,2.40B,-1.76,0.05,0.73,-2.26,,1/12/2017,102.71,,,,,,,,2/10/2017,2017-02-10 18:15:00 UTC+0000,101.83,,1:15pm,1:15pm - <b>101.83</b>,,,58.70B,,"EOG Resources, Inc. Common Stoc",,112.56,101.23,,-0.21,,,-6.89%,+2.02%,-0.86%,+6.54%,+62.85%,99.81,4.66,,139.49,,8.25,,2.94,NYQ,EOG,,,95.58,1882576,109.37,62.53,62.53 - 109.37,EOG
,,386.77,,554542,386.52,,64.78,+0.85,12.17,25.35,-4.42,110.09,,,+0.85 - +0.22%,+0.22%,,USD,387.48,384.34,384.34 - 387.48,,,,12/14/2016,7.00,1.83,1.39B,1.77,1.05,5.09,1.11,,11/14/2016,374.48,,,,,,,,2/10/2017,2017-02-10 19:27:00 UTC+0000,386.65,,2:27pm,2:27pm - <b>386.65</b>,,,27.60B,,"Equinix, Inc.",,411.72,386.85,,11.61,348.65,,-1.13%,+0.22%,+3.25%,+7.02%,+39.81%,385.80,5.96,218.45,75.96,,8.10,,4.21,NMS,EQIX,,,361.30,191043,391.07,276.56,276.56 - 391.07,EQIX
,,,,2333750,,,27.86,+0.32,-0.91,-1.39,-14.42,3.45,,,+0.32 - +0.52%,+0.52%,,USD,61.83,61.08,61.08 - 61.83,,,,1/13/2017,2.02,3.33,1.56B,1.31,0.32,1.38,11.68,,12/22/2016,62.64,,,,,,,,2/10/2017,2017-02-10 17:37:00 UTC+0000,61.73,,12:37pm,12:37pm - <b>61.73</b>,,,22.59B,,Equity Residential Common Share,,64.72,61.30,,-20.86,5.28,,-18.94%,+0.52%,-1.46%,-2.20%,+5.92%,61.41,2.20,46.77,44.73,,9.26,,4.21,NYQ,EQR,,,63.12,391120,76.15,58.28,58.28 - 76.15,EQR
,,,,1984990,,,34.998,+1.455,1.384,-3.203,-15.405,10.985,,,+1.455 - +2.282%,+2.282%,,USD,65.360,63.350,63.350 - 65.360,,,,3/1/2017,0.120,0.190,699.71M,0.770,0.070,1.300,-2.713,,11/8/2016,63.821,,,,,,,,2/10/2017,2017-02-10 16:45:00 UTC+0000,65.205,,11:45am,11:45am - <b>65.205</b>,,,11.26B,,EQT Corporation Common Stock,,83.000,63.820,,-63.380,,,-19.111%,+2.282%,+2.168%,-4.682%,+20.260%,63.750,1.822,69.367,49.398,,5.930,,5.230,NYQ,EQT,,,68.408,958406,80.610,54.220,54.220 - 80.610,EQT
,,,,1447210,,,33.53,+0.34,1.23,1.81,-4.05,5.83,,,+0.34 - +0.61%,+0.61%,,USD,56.45,55.89,55.89 - 56.45,,,,3/31/2017,1.90,3.41,2.51B,2.98,0.86,3.16,2.81,,12/14/2016,55.16,,,,,,,,2/10/2017,2017-02-10 18:20:00 UTC+0000,56.39,,1:20pm,1:20pm - <b>56.39</b>,,,17.87B,,Eversource Energy (D/B/A) Commo,,58.06,55.89,,3.24,20.07,,-6.70%,+0.61%,+2.23%,+3.32%,+11.53%,56.05,1.67,18.92,17.84,,2.35,,3.40,NYQ,ES,,,54.58,347426,60.44,50.56,50.56 - 60.44,ES
,,67.71,,4186460,67.69,,25.30,+0.23,-2.15,-4.38,-12.31,3.25,,,+0.23 - +0.34%,+0.34%,,USD,67.77,67.02,67.02 - 67.77,,,,,0.00,0.00,6.84B,6.39,1.35,6.94,4.45,,,69.86,,,,,,,,2/10/2017,2017-02-10 17:00:00 UTC+0000,67.71,,12:00pm,12:00pm - <b>67.71</b>,,,41.75B,,Express Scripts Holding Company,,81.11,67.52,,0.79,15.23,,-15.38%,+0.34%,-3.07%,-6.07%,+5.04%,67.48,2.67,10.60,9.76,,0.41,,4.67,NMS,ESRX,,,72.09,1044991,80.02,64.46,64.46 - 80.02,ESRX
,,,,398335,,,94.50,+2.28,1.02,6.67,-8.67,36.43,,,+2.28 - +1.01%,+1.01%,,USD,229.25,225.64,225.64 - 229.25,,,,1/17/2017,6.40,2.87,896.25M,4.36,1.04,4.68,6.27,,12/28/2016,227.81,,,,,,,,2/10/2017,2017-02-10 19:29:00 UTC+0000,228.83,,2:29pm,2:29pm - <b>228.83</b>,,,14.99B,,"Essex Property Trust, Inc. Comm",,239.54,225.64,,8.06,36.50,,-3.65%,+1.01%,+0.45%,+3.00%,+18.93%,226.55,2.40,52.48,48.90,,11.16,,0.00,NYQ,ESS,,,222.16,203033,237.50,192.40,192.40 - 237.50,ESS
,,35.660,,3200860,35.650,,21.407,-0.145,-0.455,4.842,-2.955,15.345,,,-0.145 - -0.405%,-0.405%,,USD,36.070,35.400,35.400 - 36.070,,,,,0.000,0.000,0.00,1.940,0.490,2.350,1.980,,,36.110,,,,,,,,2/10/2017,2017-02-10 18:44:00 UTC+0000,35.655,,1:44pm,1:44pm - <b>35.655</b>,,,9.79B,,E*TRADE Financial Corporation,,42.820,35.990,,0.990,18.008,,-7.653%,-0.405%,-1.261%,+15.713%,+75.554%,35.800,1.672,18.379,15.172,,4.703,,1.580,NMS,ETFC,,,30.813,2296832,38.610,20.310,20.310 - 38.610,ETFC
,,,,2555800,,,33.07,+0.30,2.19,4.88,-0.91,18.04,,,+0.30 - +0.42%,+0.42%,,USD,71.17,70.80,70.80 - 71.17,,,,11/18/2016,2.28,3.26,3.19B,4.42,1.13,4.89,4.21,,11/3/2016,68.90,,,,,,,,2/10/2017,2017-02-10 16:50:00 UTC+0000,71.09,,11:50am,11:50am - <b>71.09</b>,,,32.03B,,"Eaton Corporation, PLC Ordinary",,72.29,71.03,,1.69,16.89,,-1.26%,+0.42%,+3.17%,+7.37%,+34.01%,70.79,2.14,16.08,14.54,,1.61,,3.00,NYQ,ETN,,,66.21,582011,72.00,53.05,53.05 - 72.00,ETN
,,,,1408580,,,56.21,+0.46,-0.30,-2.83,-10.63,4.75,,,+0.46 - +0.65%,+0.65%,,USD,71.49,70.77,70.77 - 71.49,,,,3/1/2017,3.48,4.86,3.51B,6.90,1.04,4.53,7.16,,2/7/2017,71.76,,,,,,,,2/10/2017,2017-02-10 17:40:00 UTC+0000,71.46,,12:40pm,12:40pm - <b>71.46</b>,,,12.80B,,Entergy Corporation Common Stoc,,73.50,70.90,,-1.26,9.98,,-12.95%,+0.65%,-0.41%,-3.81%,+7.12%,71.00,1.26,10.36,15.77,,1.19,,4.57,NYQ,ETR,,,74.29,360043,82.09,66.71,66.71 - 82.09,ETR
,,,,1800500,,,41.911,-1.735,1.928,31.816,-14.135,50.695,,,-1.735 - -2.448%,-2.448%,,USD,70.890,69.130,69.130 - 70.890,,,,,,,736.15M,1.400,0.330,1.620,3.240,,,67.207,,,,,,,,2/10/2017,2017-02-10 16:38:00 UTC+0000,69.135,,11:38am,11:38am - <b>69.135</b>,,,3.72B,,Envision Healthcare Corporation,,40.900,70.730,,1.080,21.338,,-16.975%,-2.448%,+2.869%,+85.254%,+274.919%,70.870,1.691,49.382,42.676,,1.266,,4.680,NYQ,EVHC,,,37.319,274309,83.270,18.440,18.440 - 83.270,EVHC
,,,,2362150,,,12.255,-0.825,-4.870,-13.286,-31.755,11.395,,,-0.825 - -0.908%,-0.908%,,USD,90.790,89.890,89.890 - 90.790,,,,,,,887.77M,3.400,0.860,3.850,2.610,,,94.866,,,,,,,,2/10/2017,2017-02-10 18:10:00 UTC+0000,89.995,,1:10pm,1:10pm - <b>89.995</b>,,,19.23B,,Edwards Lifesciences Corporatio,,115.310,90.730,,1.650,34.481,,-26.082%,-0.908%,-5.134%,-12.864%,+14.497%,90.820,7.411,26.469,23.375,,6.549,,1.730,NYQ,EW,,,103.281,1210113,121.750,78.600,78.600 - 121.750,EW
,,,,6445630,,,28.190,-0.065,-0.683,0.542,-2.915,4.965,,,-0.065 - -0.187%,-0.187%,,USD,35.060,34.700,34.700 - 35.060,,,,3/10/2017,1.310,3.660,8.70B,2.660,0.610,2.870,1.334,,11/10/2016,35.468,,,,,,,,2/10/2017,2017-02-10 16:54:00 UTC+0000,34.785,,11:54am,11:54am - <b>34.785</b>,,,32.12B,,Exelon Corporation Common Stock,,38.500,34.750,,4.960,26.076,,-7.732%,-0.187%,-1.925%,+1.584%,+16.650%,34.850,1.236,13.028,12.120,,1.066,,0.000,NYQ,EXC,,,34.243,2978028,37.700,29.820,29.820 - 37.700,EXC
,,54.57,,1358080,54.55,,10.26,+0.47,1.41,2.63,-1.81,10.95,,,+0.47 - +0.87%,+0.87%,,USD,54.56,53.97,53.97 - 54.56,,,,12/15/2016,0.80,1.51,722.39M,2.35,0.55,2.48,2.36,,11/29/2016,53.15,,,,,,,,2/10/2017,2017-02-10 17:20:00 UTC+0000,54.56,,12:20pm,12:20pm - <b>54.56</b>,,,9.84B,,Expeditors International of Was,,50.92,54.31,,6.15,23.11,,-3.21%,+0.87%,+2.66%,+5.07%,+25.11%,54.09,5.27,23.22,22.00,,1.61,,10.42,NMS,EXPD,,,51.93,200016,56.37,43.61,43.61 - 56.37,EXPD
,,122.86,,1893450,122.74,,25.91,-0.41,4.47,4.44,-10.71,26.26,,,-0.41 - -0.33%,-0.33%,,USD,126.41,120.63,120.63 - 126.41,,,,12/8/2016,1.04,0.85,1.02B,4.72,1.16,7.47,1.26,,11/15/2016,118.37,,,,,,,,2/10/2017,2017-02-10 18:12:00 UTC+0000,122.84,,1:12pm,1:12pm - <b>122.84</b>,,,18.43B,,"Expedia, Inc.",,140.63,125.01,,0.81,97.65,,-8.02%,-0.33%,+3.77%,+3.75%,+27.19%,123.25,4.76,20.61,16.44,,2.21,,4.46,NMS,EXPE,,,118.40,4714359,133.55,96.58,96.58 - 133.55,EXPE
,,,,943836,,,17.48,+0.23,0.17,-1.91,-20.07,6.65,,,+0.23 - +0.31%,+0.31%,,USD,74.86,74.18,74.18 - 74.86,,,,12/30/2016,3.12,4.26,558.24M,2.54,0.51,2.48,2.32,,12/15/2016,74.57,,,,,,,,2/10/2017,2017-02-10 16:49:00 UTC+0000,74.74,,11:49am,11:49am - <b>74.74</b>,,,9.40B,,Extra Space Storage Inc Common,,79.87,74.36,,5.34,32.27,,-21.17%,+0.31%,+0.23%,-2.49%,+9.77%,74.51,4.26,29.43,30.14,,9.67,,6.27,NYQ,EXR,,,76.65,133475,94.81,68.09,68.09 - 94.81,EXR
,,,,37196400,,,7.208,+0.085,-0.032,0.157,-1.755,1.395,,,+0.085 - +0.687%,+0.687%,,USD,12.510,12.415,12.415 - 12.510,,,,3/1/2017,0.600,4.790,13.27B,1.640,0.450,1.720,1.150,,1/18/2017,12.497,,,,,,,,2/10/2017,2017-02-10 18:05:00 UTC+0000,12.465,,1:05pm,1:05pm - <b>12.465</b>,,,50.45B,,Ford Motor Company Common Stock,,13.190,12.440,,2.570,10.839,,-12.342%,+0.687%,-0.258%,+1.279%,+12.602%,12.380,1.718,7.601,7.247,,0.330,,2.380,NYQ,F,,,12.308,16849472,14.220,11.070,11.070 - 14.220,F
,,50.42,,2756750,50.40,,6.68,+0.16,1.58,6.10,-1.15,12.71,,,+0.16 - +0.32%,+0.32%,,USD,50.69,50.04,50.04 - 50.69,,,,2/28/2017,1.28,2.54,899.36M,1.84,0.49,2.02,1.73,,1/30/2017,48.83,,,,,,,,2/10/2017,2017-02-10 17:59:00 UTC+0000,50.41,,12:59pm,12:59pm - <b>50.41</b>,,,14.58B,,Fastenal Company,,50.40,50.44,,2.33,29.16,,-2.23%,+0.32%,+3.23%,+13.78%,+33.71%,50.25,7.52,27.40,24.96,,3.67,,9.51,NMS,FAST,,,44.31,422558,51.56,37.70,37.70 - 51.56,FAST
,,134.51,,22598400,134.50,,20.51,+0.36,8.30,9.48,-0.99,34.26,,,+0.36 - +0.27%,+0.27%,,USD,134.94,133.68,133.68 - 134.94,,,,,,,14.84B,5.42,1.30,6.69,3.49,,,126.20,,,,,,,,2/10/2017,2017-02-10 18:11:00 UTC+0000,134.50,,1:11pm,1:11pm - <b>134.50</b>,,,388.70B,,"Facebook, Inc.",,159.42,134.10,,1.05,38.51,,-0.73%,+0.27%,+6.58%,+7.58%,+34.18%,134.14,6.54,24.82,20.10,,14.03,,1.13,NMS,FB,,,125.02,195713,135.49,100.24,100.24 - 135.49,FB
,,,,1245530,,,15.06,+0.34,1.18,-1.15,-8.19,10.88,,,+0.34 - +0.61%,+0.61%,,USD,56.39,55.59,55.59 - 56.39,,,,3/15/2017,0.72,1.29,776.10M,3.03,0.88,3.44,2.62,,11/22/2016,55.10,,,,,,,,2/9/2017,2017-02-09 21:01:00 UTC+0000,56.28,,4:01pm,4:01pm - <b>56.28</b>,,,8.82B,,"Fortune Brands Home & Security,",,64.46,55.88,,1.92,21.52,,-12.70%,+0.61%,+2.15%,-2.00%,+23.96%,55.94,3.71,18.57,16.36,,1.76,,4.00,NYQ,FBHS,,,57.43,1230550,64.47,45.40,45.40 - 64.47,FBHS
,,,,32412200,,,4.20,+0.62,0.75,3.19,-1.05,10.93,,,+0.62 - +4.03%,+4.03%,,USD,16.56,15.85,15.85 - 16.56,,,,11/2/2015,0.00,0.00,3.64B,1.11,0.25,1.23,-3.15,,10/13/2015,15.26,,,,,,,,2/10/2017,2017-02-10 17:49:00 UTC+0000,16.01,,12:49pm,12:49pm - <b>16.01</b>,,,23.05B,,"Freeport-McMoRan, Inc. Common S",,14.72,16.41,,0.31,,,-6.15%,+4.03%,+4.90%,+24.85%,+215.16%,15.39,3.66,14.55,13.02,,1.49,,2.34,NYQ,FCX,,,12.82,31965167,17.06,5.08,5.08 - 17.06,FCX
,,,,1666380,,,54.52,+2.31,2.10,12.68,-10.69,65.49,,,+2.31 - +1.23%,+1.23%,,USD,190.98,188.31,188.31 - 190.98,,,,1/3/2017,1.60,0.85,7.86B,11.97,3.66,13.47,6.80,,12/8/2016,188.78,,,,,,,,2/10/2017,2017-02-10 19:01:00 UTC+0000,190.88,,2:01pm,2:01pm - <b>190.88</b>,,,50.87B,,FedEx Corporation Common Stock,,210.09,188.78,,1.49,28.05,,-5.30%,+1.23%,+1.11%,+7.12%,+52.23%,188.57,3.46,15.95,14.17,,0.91,,1.72,NYQ,FDX,,,178.20,720691,201.57,125.39,125.39 - 201.57,FDX
,,,,4444790,,,27.02,+0.57,0.01,-1.71,-6.15,1.12,,,+0.57 - +1.91%,+1.91%,,USD,30.48,29.81,29.81 - 30.48,,,,3/1/2017,1.44,4.82,4.00B,2.64,0.81,2.68,-1.43,,2/3/2017,30.44,,,,,,,,2/10/2017,2017-02-10 17:56:00 UTC+0000,30.45,,12:56pm,12:56pm - <b>30.45</b>,,,12.96B,,FirstEnergy Corporation Common,,34.72,29.86,,-2.18,,,-16.80%,+1.91%,+0.02%,-5.33%,+3.82%,29.88,1.11,11.53,11.36,,0.89,,2.34,NYQ,FE,,,32.16,1935803,36.60,29.33,29.33 - 36.60,FE
,,140.02,,697027,139.96,,18.44,+0.22,-1.31,8.00,-8.39,53.05,,,+0.22 - +0.16%,+0.16%,,USD,140.25,139.01,139.01 - 140.25,,,,,,,610.23M,8.29,2.09,9.19,5.54,,,141.26,,,,,,,,2/10/2017,2017-02-10 16:55:00 UTC+0000,139.95,,11:55am,11:55am - <b>139.95</b>,,,9.07B,,"F5 Networks, Inc.",,143.74,140.00,,1.45,25.26,,-5.66%,+0.16%,-0.93%,+6.07%,+61.05%,139.73,7.58,16.88,15.23,,4.48,,8.77,NMS,FFIV,,,131.95,212315,148.34,86.90,86.90 - 148.34,FFIV
,,,,1908440,,,29.79,+0.04,2.38,3.17,-0.88,23.96,,,+0.04 - +0.05%,+0.05%,,USD,81.39,80.72,80.72 - 81.39,,,,3/31/2017,1.16,1.46,2.47B,4.25,0.98,4.80,1.72,,12/14/2016,78.41,,,,,,,,2/10/2017,2017-02-10 16:56:00 UTC+0000,80.79,,11:56am,11:56am - <b>80.79</b>,,,26.42B,,Fidelity National Information S,,89.59,80.96,,1.42,46.89,,-1.08%,+0.05%,+3.03%,+4.08%,+42.16%,80.75,2.71,19.01,16.83,,2.86,,1.74,NYQ,FIS,,,77.62,794186,81.67,56.83,56.83 - 81.67,FIS
,,109.10,,1067350,109.08,,11.80,-0.39,0.95,5.06,-2.43,16.67,,,-0.39 - -0.36%,-0.36%,,USD,110.11,108.87,108.87 - 110.11,,,,,,,1.70B,4.96,1.24,5.68,3.99,,,108.13,,,,,,,,2/10/2017,2017-02-10 19:28:00 UTC+0000,109.08,,2:28pm,2:28pm - <b>109.08</b>,,,23.68B,,"Fiserv, Inc.",,111.74,109.56,,1.73,27.36,,-2.18%,-0.36%,+0.88%,+4.86%,+18.04%,109.47,9.28,21.43,19.20,,4.37,,3.84,NMS,FISV,,,104.03,626565,111.51,92.41,92.41 - 111.51,FISV
,,26.55,,7113260,26.54,,19.82,+0.40,-0.18,3.55,-1.33,12.34,,,+0.40 - +1.53%,+1.53%,,USD,26.66,26.21,26.21 - 26.66,,,,1/17/2017,0.56,2.09,0.00,1.78,0.43,2.00,1.93,,12/28/2016,26.73,,,,,,,,2/10/2017,2017-02-10 19:10:00 UTC+0000,26.55,,2:10pm,2:10pm - <b>26.55</b>,,,19.93B,,Fifth Third Bancorp,,27.47,26.38,,14.54,13.76,,-4.77%,+1.53%,-0.67%,+15.44%,+86.84%,26.15,1.32,14.92,13.27,,3.43,,4.38,NMS,FITB,,,23.00,2944861,27.88,14.21,14.21 - 27.88,FITB
,,,,1898260,,,19.89,-0.25,0.99,2.74,-8.39,20.14,,,-0.25 - -0.35%,-0.35%,,USD,71.82,70.77,70.77 - 71.82,,,,1/27/2017,1.10,1.60,1.14B,4.78,1.53,5.27,4.63,,1/11/2017,70.05,,,,,,,,2/10/2017,2017-02-10 16:15:00 UTC+0000,71.04,,11:15am,11:15am - <b>71.04</b>,,,9.40B,,"Foot Locker, Inc.",,79.95,71.35,,1.54,15.34,,-10.56%,-0.35%,+1.42%,+4.01%,+39.57%,71.29,3.58,14.86,13.48,,1.23,,6.23,NYQ,FL,,,68.30,477028,79.43,50.90,50.90 - 79.43,FL
,,37.00,,671286,33.57,,12.15,+0.38,0.35,2.88,-1.08,8.11,,,+0.38 - +1.06%,+1.06%,,USD,36.42,35.65,35.65 - 36.42,,,,12/2/2016,0.48,1.33,353.22M,1.61,0.35,1.79,1.27,,11/16/2016,35.74,,,,,,,,2/9/2017,2017-02-09 21:00:00 UTC+0000,36.09,,4:00pm,4:00pm - <b>36.09</b>,,,4.91B,,"FLIR Systems, Inc.",,37.33,35.79,,1.41,28.37,,-2.91%,+1.06%,+0.99%,+8.67%,+28.98%,35.71,2.94,22.42,20.16,,2.99,,1.41,NMS,FLIR,,,33.21,363778,37.17,27.98,27.98 - 37.17,FLIR
,,,,1451920,,,22.31,+0.52,1.76,3.64,-1.89,13.99,,,+0.52 - +0.94%,+0.94%,,USD,55.99,55.06,55.06 - 55.99,,,,4/4/2017,0.84,1.52,853.24M,2.29,0.67,2.91,1.13,,11/30/2016,54.13,,,,,,,,2/10/2017,2017-02-10 18:30:00 UTC+0000,55.89,,1:30pm,1:30pm - <b>55.89</b>,,,7.78B,,Fluor Corporation Common Stock,,56.19,55.88,,4.00,49.46,,-3.26%,+0.94%,+3.25%,+6.96%,+33.39%,55.37,2.48,24.41,19.21,,0.42,,4.20,NYQ,FLR,,,52.25,577233,57.78,41.90,41.90 - 57.78,FLR
,,,,1240940,,,13.05,+0.43,1.56,3.66,-1.39,11.98,,,+0.43 - +0.85%,+0.85%,,USD,51.19,50.68,50.68 - 51.19,,,,1/13/2017,0.76,1.57,519.84M,2.12,0.40,2.13,1.15,,12/29/2016,49.55,,,,,,,,2/10/2017,2017-02-10 17:19:00 UTC+0000,51.11,,12:19pm,12:19pm - <b>51.11</b>,,,6.67B,,Flowserve Corporation Common St,,48.64,50.95,,-13.27,44.37,,-2.65%,+0.85%,+3.15%,+7.70%,+30.62%,50.68,3.88,24.11,24.00,,1.57,,10.54,NYQ,FLS,,,47.45,609658,52.50,39.13,39.13 - 52.50,FLS
,,,,963539,,,14.88,+0.56,-1.11,5.67,-4.99,24.93,,,+0.56 - +0.98%,+0.98%,,USD,57.88,57.08,57.08 - 57.88,,,,1/19/2017,0.66,1.09,689.30M,3.39,0.84,3.79,1.56,,12/28/2016,58.96,,,,,,,,2/10/2017,2017-02-10 17:36:00 UTC+0000,57.85,,12:36pm,12:36pm - <b>57.85</b>,,,7.75B,,FMC Corporation Common Stock,,61.13,57.66,,1.55,37.11,,-7.94%,+0.98%,-1.89%,+10.87%,+75.73%,57.29,3.85,17.06,15.26,,2.34,,5.02,NYQ,FMC,,,52.18,866634,62.84,32.92,32.92 - 62.84,FMC
,,29.640,,3393500,29.630,,7.735,-0.075,0.285,2.728,-1.665,5.755,,,-0.075 - -0.252%,-0.252%,,USD,29.850,29.575,29.575 - 29.850,,,,10/19/2016,0.360,1.170,6.95B,1.890,0.420,2.100,1.641,,9/12/2016,29.350,,,,,,,,2/10/2017,2017-02-10 19:20:00 UTC+0000,29.635,,2:20pm,2:20pm - <b>29.635</b>,,,54.94B,,"Twenty-First Century Fox, Inc.",,34.000,29.800,,1.450,18.059,,-5.319%,-0.252%,+0.972%,+10.139%,+24.100%,29.710,3.841,15.680,14.112,,1.963,,1.800,NMS,FOX,,,26.907,1645154,31.300,23.880,23.880 - 31.300,FOX
,,30.060,,9292760,30.050,,7.735,-0.065,0.132,3.170,-1.695,6.725,,,-0.065 - -0.216%,-0.216%,,USD,30.280,29.960,29.960 - 30.280,,,,10/19/2016,0.360,1.160,6.95B,1.920,0.400,2.090,1.641,,9/12/2016,29.923,,,,,,,,2/10/2017,2017-02-10 18:30:00 UTC+0000,30.055,,1:30pm,1:30pm - <b>30.055</b>,,,55.72B,,"Twenty-First Century Fox, Inc.",,34.130,30.190,,1.180,18.315,,-5.339%,-0.216%,+0.441%,+11.791%,+28.826%,30.120,3.894,15.654,14.380,,1.990,,2.640,NMS,FOXA,,,26.885,2813300,31.750,23.330,23.330 - 31.750,FOXA
,,,,400502,,,27.34,+0.81,1.98,-5.35,-28.25,8.44,,,+0.81 - +0.57%,+0.57%,,USD,142.90,141.54,141.54 - 142.90,,,,1/17/2017,3.92,2.80,503.46M,3.36,0.79,3.16,3.68,,12/29/2016,140.85,,,,,,,,2/10/2017,2017-02-10 18:05:00 UTC+0000,142.83,,1:05pm,1:05pm - <b>142.83</b>,,,10.25B,,Federal Realty Investment Trust,,151.50,141.60,,5.07,38.84,,-16.51%,+0.57%,+1.41%,-3.61%,+6.28%,142.02,5.19,42.51,45.20,,12.90,,5.04,NYQ,FRT,,,148.18,91598,171.08,134.39,134.39 - 171.08,FRT
,,33.19,,2579240,33.17,,57.22,+0.94,0.10,-3.13,-41.12,4.57,,,+0.94 - +2.92%,+2.92%,,USD,33.19,31.99,31.99 - 33.19,,,,,,,720.61M,4.70,0.12,0.41,4.89,,,33.07,,,,,,,,2/10/2017,2017-02-10 18:10:00 UTC+0000,33.17,,1:10pm,1:10pm - <b>33.17</b>,,,3.45B,,"First Solar, Inc.",,34.10,32.22,,-0.21,6.78,,-55.35%,+2.92%,+0.31%,-8.62%,+15.98%,32.23,0.56,7.06,80.90,,0.98,,7.51,NMS,FSLR,,,36.30,942571,74.29,28.60,28.60 - 74.29,FSLR
,,,,5327100,,,43.47,+0.41,-2.99,0.10,-5.43,8.68,,,+0.41 - +1.31%,+1.31%,,USD,31.69,31.18,31.18 - 31.69,,,,,1.12,3.48,1.32B,1.06,0.21,1.07,4.66,,8/1/2008,34.65,,,,,,,,2/10/2017,2017-02-10 17:20:00 UTC+0000,31.66,,12:20pm,12:20pm - <b>31.66</b>,,,3.77B,,TechnipFMC plc Ordinary Share,,35.91,31.19,,-2.92,6.80,,-14.64%,+1.31%,-8.64%,+0.30%,+37.77%,31.25,0.72,29.87,29.59,,0.36,,0.00,NYQ,FTI,,,31.56,2699866,37.09,22.98,22.98 - 37.09,FTI
