AfterHoursChangeRealtime,AnnualizedGain,Ask,AskRealtime,AverageDailyVolume,Bid,BidRealtime,BookValue,Change,ChangeFromFiftydayMovingAverage,ChangeFromTwoHundreddayMovingAverage,ChangeFromYearHigh,ChangeFromYearLow,ChangePercentRealtime,ChangeRealtime,Change_PercentChange,ChangeinPercent,Commission,Currency,DaysHigh,DaysLow,DaysRange,DaysRangeRealtime,DaysValueChange,DaysValueChangeRealtime,DividendPayDate,DividendShare,DividendYield,EBITDA,EPSEstimateCurrentYear,EPSEstimateNextQuarter,EPSEstimateNextYear,EarningsShare,ErrorIndicationreturnedforsymbolchangedinvalid,ExDividendDate,FiftydayMovingAverage,HighLimit,HoldingsGain,HoldingsGainPercent,HoldingsGainPercentRealtime,HoldingsGainRealtime,HoldingsValue,HoldingsValueRealtime,LastTradeDate,LastTradeDateTimeUTC,LastTradePriceOnly,LastTradeRealtimeWithTime,LastTradeTime,LastTradeWithTime,LowLimit,MarketCapRealtime,MarketCapitalization,MoreInfo,Name,Notes,OneyrTargetPrice,Open,OrderBookRealtime,PEGRatio,PERatio,PERatioRealtime,PercebtChangeFromYearHigh,PercentChange,PercentChangeFromFiftydayMovingAverage,PercentChangeFromTwoHundreddayMovingAverage,PercentChangeFromYearLow,PreviousClose,PriceBook,PriceEPSEstimateCurrentYear,PriceEPSEstimateNextYear,PricePaid,PriceSales,SharesOwned,ShortRatio,StockExchange,Symbol,TickerTrend,TradeDate,TwoHundreddayMovingAverage,Volume,YearHigh,YearLow,YearRange,symbol
,,,,256163,,,-29.018,-0.575,-20.632,-26.233,-40.260,11.545,,,-0.575 - -0.564%,-0.564%,,USD,102.930,100.650,100.650 - 102.930,,,,12/9/2016,1.930,1.540,424.50M,7.670,1.370,7.770,2.616,,11/21/2016,121.937,,,,,,,,2/10/2017,2017-02-10 19:43:00 UTC+0000,101.305,,2:43pm,2:43pm - <b>101.305</b>,,,3.73B,,Dun & Bradstreet Corporation (T,,121.860,101.980,,2.360,38.725,,-28.439%,-0.564%,-16.920%,-20.569%,+12.862%,101.880,,13.454,13.038,,2.223,,3.470,NYQ,DNB,,,127.538,895707,141.565,89.760,89.760 - 141.565,DNB
,,,,1266700,,,24.4550,+0.4925,1.4928,6.3796,-2.9775,21.9525,,,+0.4925 - +0.6246%,+0.6246%,,USD,79.5300,78.8600,78.8600 - 79.5300,,,,12/15/2016,1.7600,2.2600,1.08B,3.5800,0.9200,4.2600,3.2500,,11/28/2016,77.8497,,,,,,,,2/10/2017,2017-02-10 18:38:00 UTC+0000,79.3425,,1:38pm,1:38pm - <b>79.3425</b>,,,12.33B,,Dover Corporation Common Stock,,82.6700,79.0500,,1.8200,24.4131,,-3.6170%,+0.6246%,+1.9175%,+8.7436%,+38.2514%,78.8500,3.2243,22.1627,18.6250,,1.8032,,2.1700,NYQ,DOV,,,72.9629,359614,82.3200,57.3900,57.3900 - 82.3200,DOV
,,,,6658100,,,23.492,+0.795,2.327,5.945,-0.675,16.165,,,+0.795 - +1.319%,+1.319%,,USD,61.110,60.420,60.420 - 61.110,,,,1/30/2017,1.840,3.070,8.59B,4.070,1.050,4.350,3.520,,12/23/2016,58.728,,,,,,,,2/10/2017,2017-02-10 18:53:00 UTC+0000,61.055,,1:53pm,1:53pm - <b>61.055</b>,,,67.54B,,Dow Chemical Company (The) Comm,,66.780,60.540,,2.120,17.345,,-1.093%,+1.319%,+3.962%,+10.787%,+36.010%,60.260,2.565,15.001,14.036,,1.384,,1.710,NYQ,DOW,,,55.110,2367946,61.730,44.890,44.890 - 61.730,DOW
,,,,1382730,,,11.58,+0.51,2.79,3.16,-5.11,12.64,,,+0.51 - +0.55%,+0.55%,,USD,93.86,92.93,92.93 - 93.86,,,,1/5/2017,2.12,2.33,1.65B,4.41,1.01,4.74,4.61,,12/9/2016,90.90,,,,,,,,2/10/2017,2017-02-10 20:41:00 UTC+0000,93.69,,3:41pm,3:41pm - <b>93.69</b>,,,17.21B,,"Dr Pepper Snapple Group, Inc Dr",,94.88,93.20,,2.15,20.34,,-5.17%,+0.55%,+3.07%,+3.49%,+15.60%,93.18,8.04,21.24,19.77,,2.67,,5.19,NYQ,DPS,,,90.53,657466,98.80,81.05,81.05 - 98.80,DPS
,,,,1705700,,,14.93,+1.20,3.23,8.81,-3.16,19.08,,,+1.20 - +1.60%,+1.60%,,USD,76.76,75.32,75.32 - 76.76,,,,2/1/2017,2.24,3.10,930.20M,3.94,1.15,4.32,3.41,,1/6/2017,73.04,,,,,,,,2/10/2017,2017-02-10 20:08:00 UTC+0000,76.27,,3:08pm,3:08pm - <b>76.27</b>,,,9.47B,,"Darden Restaurants, Inc. Common",,76.78,75.33,,1.43,22.34,,-3.98%,+1.60%,+4.42%,+13.05%,+33.36%,75.07,5.03,19.36,17.66,,1.33,,7.29,NYQ,DRI,,,67.46,1326189,79.43,57.19,57.19 - 79.43,DRI
,,,,1013370,,,50.88,+0.25,-0.84,2.11,-2.99,15.71,,,+0.25 - +0.26%,+0.26%,,USD,97.47,96.56,96.56 - 97.47,,,,4/15/2017,3.30,3.36,2.15B,5.28,1.15,5.70,4.54,,12/15/2016,98.30,,,,,,,,2/10/2017,2017-02-10 18:18:00 UTC+0000,97.46,,1:18pm,1:18pm - <b>97.46</b>,,,17.49B,,DTE Energy Company Common Stock,,101.62,96.83,,3.49,21.45,,-2.98%,+0.26%,-0.85%,+2.21%,+19.22%,97.21,1.91,18.32,17.10,,1.70,,4.01,NYQ,DTE,,,95.35,626674,100.45,81.75,81.75 - 100.45,DTE
,,,,3275760,,,58.77,+0.28,0.57,-0.62,-9.72,5.69,,,+0.28 - +0.36%,+0.36%,,USD,78.06,77.59,77.59 - 78.06,,,,3/16/2017,3.42,4.41,9.61B,4.67,1.08,4.60,4.13,,11/16/2016,77.46,,,,,,,,2/10/2017,2017-02-10 19:11:00 UTC+0000,78.03,,2:11pm,2:11pm - <b>78.03</b>,,,53.76B,,Duke Energy Corporation (Holdin,,79.72,77.59,,9.30,18.88,,-11.08%,+0.36%,+0.74%,-0.79%,+7.87%,77.75,1.32,16.71,16.96,,2.34,,2.98,NYQ,DUK,,,78.65,1458105,87.75,72.34,72.34 - 87.75,DUK
,,,,1663650,,,24.46,+0.41,0.75,0.32,-13.70,10.57,,,+0.41 - +0.63%,+0.63%,,USD,65.07,64.56,64.56 - 65.07,,,,,,,2.49B,3.76,0.79,3.53,3.43,,,64.32,,,,,,,,2/10/2017,2017-02-10 18:35:00 UTC+0000,65.07,,1:35pm,1:35pm - <b>65.07</b>,,,12.84B,,DaVita Inc. Common Stock,,65.20,64.81,,1.27,18.97,,-17.39%,+0.63%,+1.16%,+0.49%,+19.39%,64.66,2.64,17.31,18.43,,0.88,,4.09,NYQ,DVA,,,64.75,355030,78.77,54.50,54.50 - 78.77,DVA
,,,,4518710,,,11.15,+0.57,-1.00,1.71,-5.37,27.25,,,+0.57 - +1.27%,+1.27%,,USD,45.94,45.00,45.00 - 45.94,,,,3/31/2017,0.24,0.53,2.37B,-0.13,0.36,1.71,-17.04,,12/13/2016,46.32,,,,,,,,2/10/2017,2017-02-10 20:30:00 UTC+0000,45.32,,3:30pm,3:30pm - <b>45.32</b>,,,23.73B,,Devon Energy Corporation Common,,53.11,45.02,,-150.98,,,-10.59%,+1.27%,-2.15%,+3.91%,+150.80%,44.75,4.02,,26.50,,2.26,,2.76,NYQ,DVN,,,43.61,2317863,50.69,18.07,18.07 - 50.69,DVN
,,86.5000,,2903470,86.4900,,11.7130,+3.2273,5.7118,5.8210,-0.1727,29.1673,,,+3.2273 - +3.8762%,+3.8762%,,USD,86.6600,84.1301,84.1301 - 86.6600,,,,,,,1.25B,3.8300,0.2000,4.1800,4.1190,,,80.7755,,,,,,,,2/10/2017,2017-02-10 19:49:00 UTC+0000,86.4873,,2:49pm,2:49pm - <b>86.4873</b>,,,26.21B,,Electronic Arts Inc.,,94.3800,84.7400,,1.3100,20.9972,,-0.1993%,+3.8762%,+7.0712%,+7.2161%,+50.8850%,83.2600,7.1083,22.5815,20.6907,,5.4535,,3.8400,NMS,EA,,,80.6663,4452994,86.6600,57.3200,57.3200 - 86.6600,EA
,,33.65,,10505300,33.64,,9.69,+0.53,2.75,3.11,-0.19,11.42,,,+0.53 - +1.60%,+1.60%,,USD,33.84,33.06,33.06 - 33.84,,,,,,,3.01B,2.01,0.47,2.22,6.35,,,30.90,,,,,,,,2/10/2017,2017-02-10 20:45:00 UTC+0000,33.65,,3:45pm,3:45pm - <b>33.65</b>,,,36.58B,,eBay Inc.,,34.38,33.11,,2.26,5.30,,-0.56%,+1.60%,+8.89%,+10.17%,+51.37%,33.12,3.42,16.74,15.16,,4.01,,1.90,NMS,EBAY,,,30.54,11389721,33.84,22.23,22.23 - 33.84,EBAY
,,,,923726,,,23.56,+0.57,1.75,2.20,-3.42,22.56,,,+0.57 - +0.47%,+0.47%,,USD,121.40,120.46,120.46 - 121.40,,,,1/17/2017,1.48,1.24,2.87B,4.40,0.89,4.90,3.60,,12/16/2016,119.43,,,,,,,,2/10/2017,2017-02-10 20:32:00 UTC+0000,121.18,,3:32pm,3:32pm - <b>121.18</b>,,,35.33B,,Ecolab Inc. Common Stock,,122.78,120.75,,2.38,33.69,,-2.74%,+0.47%,+1.47%,+1.85%,+22.88%,120.61,5.12,27.54,24.73,,2.66,,3.60,NYQ,ECL,,,118.98,446637,124.60,98.62,98.62 - 124.60,ECL
,,,,1653660,,,46.78,+0.34,1.08,0.52,-7.15,6.29,,,+0.34 - +0.46%,+0.46%,,USD,74.90,74.18,74.18 - 74.90,,,,3/15/2017,2.76,3.71,3.59B,3.96,1.16,4.14,4.06,,11/14/2016,73.65,,,,,,,,2/10/2017,2017-02-10 19:43:00 UTC+0000,74.73,,2:43pm,2:43pm - <b>74.73</b>,,,22.77B,,"Consolidated Edison, Inc. Commo",,72.70,74.29,,9.30,18.41,,-8.73%,+0.46%,+1.46%,+0.71%,+9.19%,74.39,1.59,18.87,18.05,,1.88,,7.93,NYQ,ED,,,74.21,665508,81.88,68.44,68.44 - 81.88,ED
,,,,952661,,,22.96,+2.59,11.15,5.34,-6.25,35.42,,,+2.59 - +2.02%,+2.02%,,USD,132.69,127.75,127.75 - 132.69,,,,12/15/2016,1.32,1.10,1.04B,5.95,1.52,6.62,3.95,,11/21/2016,119.57,,,,,,,,2/10/2017,2017-02-10 20:40:00 UTC+0000,130.72,,3:40pm,3:40pm - <b>130.72</b>,,,15.66B,,"Equifax, Inc. Common Stock",,137.33,128.00,,1.79,33.09,,-4.56%,+2.02%,+9.32%,+4.26%,+37.17%,128.13,5.58,22.23,19.75,,5.10,,3.57,NYQ,EFX,,,125.38,1732468,136.97,95.30,95.30 - 136.97,EFX
,,,,1706890,,,36.26,+0.12,2.67,2.66,-3.84,13.38,,,+0.12 - +0.16%,+0.16%,,USD,75.12,74.11,74.11 - 75.12,,,,1/31/2017,2.17,2.98,3.69B,3.92,0.87,4.11,2.70,,12/28/2016,72.21,,,,,,,,2/10/2017,2017-02-10 20:15:00 UTC+0000,74.88,,3:15pm,3:15pm - <b>74.88</b>,,,24.40B,,Edison International Common Sto,,77.88,74.24,,12.56,27.76,,-4.88%,+0.16%,+3.69%,+3.69%,+21.76%,74.76,2.06,19.10,18.22,,2.15,,3.64,NYQ,EIX,,,72.22,827998,78.72,61.50,61.50 - 78.72,EIX
,,,,2144740,,,10.3600,-0.1065,2.7532,-1.8281,-14.9265,7.2585,,,-0.1065 - -0.1288%,-0.1288%,,USD,82.7400,82.1450,82.1450 - 82.7400,,,,3/15/2017,1.3600,1.6400,2.20B,3.3300,0.5400,3.7100,2.8940,,11/28/2016,79.8003,,,,,,,,2/10/2017,2017-02-10 18:47:00 UTC+0000,82.5535,,1:47pm,1:47pm - <b>82.5535</b>,,,30.25B,,"Estee Lauder Companies, Inc. (T",,89.2500,82.5600,,2.7000,28.5257,,-15.3124%,-0.1288%,+3.4501%,-2.1665%,+9.6401%,82.6600,7.9788,24.7908,22.2516,,2.6623,,2.7400,NYQ,EL,,,84.3816,933272,97.4800,75.2950,75.2950 - 97.4800,EL
,,,,1360020,,,30.26,+0.81,1.92,8.11,-1.19,21.29,,,+0.81 - +1.03%,+1.03%,,USD,79.50,78.88,78.88 - 79.50,,,,1/3/2017,2.04,2.60,2.03B,7.28,1.91,7.92,5.84,,12/13/2016,77.37,,,,,,,,2/10/2017,2017-02-10 20:46:00 UTC+0000,79.29,,3:46pm,3:46pm - <b>79.29</b>,,,11.62B,,Eastman Chemical Company Common,,85.47,78.92,,1.66,13.58,,-1.48%,+1.03%,+2.48%,+11.39%,+36.71%,78.48,2.59,10.89,10.01,,1.28,,2.78,NYQ,EMN,,,71.18,626129,80.48,58.00,58.00 - 80.48,EMN
,,,,3711530,,,12.03,+0.51,5.00,8.66,-0.28,17.86,,,+0.51 - +0.81%,+0.81%,,USD,63.40,62.69,62.69 - 63.40,,,,12/9/2016,1.92,3.21,3.14B,2.44,0.67,2.78,2.46,,11/8/2016,58.22,,,,,,,,2/10/2017,2017-02-10 20:15:00 UTC+0000,63.22,,3:15pm,3:15pm - <b>63.22</b>,,,40.73B,,Emerson Electric Company Common,,58.43,62.69,,4.10,25.65,,-0.44%,+0.81%,+8.59%,+15.87%,+39.37%,62.71,5.21,25.80,22.74,,2.81,,3.66,NYQ,EMR,,,54.56,3046925,63.50,45.36,45.36 - 63.50,EMR
,,12.120,,5763320,12.110,,27.151,-0.065,-1.814,-5.752,-44.595,0.745,,,-0.065 - -0.534%,-0.534%,,USD,12.260,12.050,12.050 - 12.260,,,,,,,252.21M,4.580,1.350,4.360,-0.573,,,13.929,,,,,,,,2/10/2017,2017-02-10 19:53:00 UTC+0000,12.115,,2:53pm,2:53pm - <b>12.115</b>,,,2.70B,,Endo International plc,,19.630,12.120,,-1.050,,,-78.637%,-0.534%,-13.022%,-32.193%,+6.552%,12.180,0.449,2.645,2.779,,0.706,,72.000,NMS,ENDP,,,17.867,3454961,56.710,11.370,11.370 - 56.710,ENDP
,,,,3594390,,,21.40,+2.02,-0.88,6.25,-7.54,39.30,,,+2.02 - +2.02%,+2.02%,,USD,102.03,100.57,100.57 - 102.03,,,,1/31/2017,0.67,0.67,2.40B,-1.76,0.05,0.73,-2.26,,1/12/2017,102.71,,,,,,,,2/10/2017,2017-02-10 18:15:00 UTC+0000,101.83,,1:15pm,1:15pm - <b>101.83</b>,,,58.70B,,"EOG Resources, Inc. Common Stoc",,112.56,101.23,,-0.21,,,-6.89%,+2.02%,-0.86%,+6.54%,+62.85%,99.81,4.66,,139.49,,8.25,,2.94,NYQ,EOG,,,95.58,1882576,109.37,62.53,62.53 - 109.37,EOG
,,387.07,,554542,386.81,,64.78,+1.16,12.48,25.66,-4.11,110.40,,,+1.16 - +0.30%,+0.30%,,USD,387.48,384.34,384.34 - 387.48,,,,12/14/2016,7.00,1.83,1.39B,1.77,1.05,5.09,1.11,,11/14/2016,374.48,,,,,,,,2/10/2017,2017-02-10 18:30:00 UTC+0000,386.96,,1:30pm,1:30pm - <b>386.96</b>,,,27.62B,,"Equinix, Inc.",,411.72,386.85,,11.61,348.93,,-1.05%,+0.30%,+3.33%,+7.10%,+39.92%,385.80,5.96,218.62,76.02,,8.10,,4.21,NMS,EQIX,,,361.30,163692,391.07,276.56,276.56 - 391.07,EQIX
,,,,2333750,,,27.86,+0.23,-1.00,-1.48,-14.51,3.36,,,+0.23 - +0.37%,+0.37%,,USD,61.83,61.08,61.08 - 61.83,,,,1/13/2017,2.02,3.33,1.56B,1.31,0.32,1.38,11.68,,12/22/2016,62.64,,,,,,,,2/10/2017,2017-02-10 20:18:00 UTC+0000,61.64,,3:18pm,3:18pm - <b>61.64</b>,,,22.55B,,Equity Residential Common Share,,64.72,61.30,,-20.86,5.28,,-19.05%,+0.37%,-1.60%,-2.35%,+5.77%,61.41,2.20,46.70,44.67,,9.26,,4.21,NYQ,EQR,,,63.12,826904,76.15,58.28,58.28 - 76.15,EQR
,,,,1984990,,,35.00,+0.58,0.51,-4.08,-16.28,10.11,,,+0.58 - +0.91%,+0.91%,,USD,65.36,63.35,63.35 - 65.36,,,,3/1/2017,0.12,0.19,699.71M,0.77,0.07,1.30,-2.71,,11/8/2016,63.82,,,,,,,,2/10/2017,2017-02-10 20:15:00 UTC+0000,64.33,,3:15pm,3:15pm - <b>64.33</b>,,,11.11B,,EQT Corporation Common Stock,,83.00,63.82,,-63.38,,,-20.20%,+0.91%,+0.80%,-5.96%,+18.65%,63.75,1.82,68.44,48.73,,5.93,,5.23,NYQ,EQT,,,68.41,1497647,80.61,54.22,54.22 - 80.61,EQT
,,,,1447210,,,33.53,+0.29,1.18,1.76,-4.10,5.78,,,+0.29 - +0.52%,+0.52%,,USD,56.45,55.89,55.89 - 56.45,,,,3/31/2017,1.90,3.41,2.51B,2.98,0.86,3.16,2.81,,12/14/2016,55.16,,,,,,,,2/10/2017,2017-02-10 18:56:00 UTC+0000,56.34,,1:56pm,1:56pm - <b>56.34</b>,,,17.85B,,Eversource Energy (D/B/A) Commo,,58.06,55.89,,3.24,20.05,,-6.78%,+0.52%,+2.14%,+3.23%,+11.43%,56.05,1.67,18.91,17.83,,2.35,,3.40,NYQ,ES,,,54.58,372751,60.44,50.56,50.56 - 60.44,ES
,,68.37,,4186460,68.36,,25.30,+0.88,-1.50,-3.73,-11.66,3.90,,,+0.88 - +1.30%,+1.30%,,USD,68.50,67.02,67.02 - 68.50,,,,,0.00,0.00,6.84B,6.39,1.35,6.94,4.45,,,69.86,,,,,,,,2/10/2017,2017-02-10 19:40:00 UTC+0000,68.36,,2:40pm,2:40pm - <b>68.36</b>,,,42.15B,,Express Scripts Holding Company,,81.11,67.52,,0.79,15.37,,-14.57%,+1.30%,-2.14%,-5.17%,+6.05%,67.48,2.67,10.70,9.85,,0.41,,4.67,NMS,ESRX,,,72.09,1957945,80.02,64.46,64.46 - 80.02,ESRX
,,,,398335,,,94.50,+2.44,1.18,6.83,-8.51,36.59,,,+2.44 - +1.08%,+1.08%,,USD,229.60,225.64,225.64 - 229.60,,,,1/17/2017,6.40,2.87,896.25M,4.36,1.04,4.68,6.27,,12/28/2016,227.81,,,,,,,,2/10/2017,2017-02-10 20:45:00 UTC+0000,228.99,,3:45pm,3:45pm - <b>228.99</b>,,,15.01B,,"Essex Property Trust, Inc. Comm",,239.54,225.64,,8.06,36.52,,-3.58%,+1.08%,+0.52%,+3.08%,+19.02%,226.55,2.40,52.52,48.93,,11.16,,0.00,NYQ,ESS,,,222.16,270882,237.50,192.40,192.40 - 237.50,ESS
,,35.660,,3200860,35.650,,21.407,-0.145,-0.455,4.842,-2.955,15.345,,,-0.145 - -0.405%,-0.405%,,USD,36.070,35.400,35.400 - 36.070,,,,,0.000,0.000,0.00,1.940,0.490,2.350,1.980,,,36.110,,,,,,,,2/10/2017,2017-02-10 18:44:00 UTC+0000,35.655,,1:44pm,1:44pm - <b>35.655</b>,,,9.79B,,E*TRADE Financial Corporation,,42.820,35.990,,0.990,18.008,,-7.653%,-0.405%,-1.261%,+15.713%,+75.554%,35.800,1.672,18.379,15.172,,4.703,,1.580,NMS,ETFC,,,30.813,2296832,38.610,20.310,20.310 - 38.610,ETFC
,,,,2555800,,,33.07,+0.24,2.13,4.82,-0.97,17.98,,,+0.24 - +0.34%,+0.34%,,USD,71.17,70.80,70.80 - 71.17,,,,11/18/2016,2.28,3.26,3.19B,4.42,1.13,4.89,4.21,,11/3/2016,68.90,,,,,,,,2/10/2017,2017-02-10 19:53:00 UTC+0000,71.03,,2:53pm,2:53pm - <b>71.03</b>,,,32.00B,,"Eaton Corporation, PLC Ordinary",,72.29,71.03,,1.69,16.87,,-1.35%,+0.34%,+3.09%,+7.28%,+33.89%,70.79,2.14,16.07,14.53,,1.61,,3.00,NYQ,ETN,,,66.21,1399986,72.00,53.05,53.05 - 72.00,ETN
,,,,1408580,,,56.212,+0.325,-0.431,-2.964,-10.765,4.615,,,+0.325 - +0.458%,+0.458%,,USD,71.550,70.770,70.770 - 71.550,,,,3/1/2017,3.480,4.860,3.51B,6.900,1.040,4.530,7.162,,2/7/2017,71.756,,,,,,,,2/10/2017,2017-02-10 20:03:00 UTC+0000,71.325,,3:03pm,3:03pm - <b>71.325</b>,,,12.78B,,Entergy Corporation Common Stoc,,73.500,70.900,,-1.260,9.959,,-13.114%,+0.458%,-0.601%,-3.990%,+6.918%,71.000,1.263,10.337,15.745,,1.188,,4.570,NYQ,ETR,,,74.289,590605,82.090,66.710,66.710 - 82.090,ETR
,,,,1800500,,,41.91,-1.85,1.81,31.70,-14.25,50.58,,,-1.85 - -2.61%,-2.61%,,USD,70.89,68.59,68.59 - 70.89,,,,,,,736.15M,1.40,0.33,1.62,3.24,,,67.21,,,,,,,,2/10/2017,2017-02-10 19:49:00 UTC+0000,69.02,,2:49pm,2:49pm - <b>69.02</b>,,,3.71B,,Envision Healthcare Corporation,,40.90,70.73,,1.08,21.30,,-17.11%,-2.61%,+2.70%,+84.95%,+274.29%,70.87,1.69,49.30,42.60,,1.27,,4.68,NYQ,EVHC,,,37.32,1056002,83.27,18.44,18.44 - 83.27,EVHC
,,,,2362150,,,12.255,-0.715,-4.760,-13.176,-31.645,11.505,,,-0.715 - -0.787%,-0.787%,,USD,90.790,89.890,89.890 - 90.790,,,,,,,887.77M,3.400,0.860,3.850,2.610,,,94.866,,,,,,,,2/10/2017,2017-02-10 19:34:00 UTC+0000,90.105,,2:34pm,2:34pm - <b>90.105</b>,,,19.26B,,Edwards Lifesciences Corporatio,,115.310,90.730,,1.650,34.523,,-25.992%,-0.787%,-5.018%,-12.757%,+14.637%,90.820,7.411,26.501,23.404,,6.549,,1.730,NYQ,EW,,,103.281,1502070,121.750,78.600,78.600 - 121.750,EW
,,,,6445630,,,28.19,+0.00,-0.62,0.61,-2.85,5.03,,,+0.00 - +0.00%,+0.00%,,USD,35.06,34.70,34.70 - 35.06,,,,3/10/2017,1.31,3.66,8.70B,2.66,0.61,2.87,1.33,,11/10/2016,35.47,,,,,,,,2/10/2017,2017-02-10 19:45:00 UTC+0000,34.85,,2:45pm,2:45pm - <b>34.85</b>,,,32.18B,,Exelon Corporation Common Stock,,38.50,34.75,,4.96,26.12,,-7.56%,+0.00%,-1.74%,+1.77%,+16.87%,34.85,1.24,13.05,12.14,,1.07,,0.00,NYQ,EXC,,,34.24,5215580,37.70,29.82,29.82 - 37.70,EXC
,,54.76,,1358080,54.74,,10.26,+0.66,1.60,2.82,-1.62,11.14,,,+0.66 - +1.22%,+1.22%,,USD,54.78,53.97,53.97 - 54.78,,,,12/15/2016,0.80,1.51,722.39M,2.35,0.55,2.48,2.36,,11/29/2016,53.15,,,,,,,,2/10/2017,2017-02-10 19:00:00 UTC+0000,54.75,,2:00pm,2:00pm - <b>54.75</b>,,,9.88B,,Expeditors International of Was,,50.92,54.31,,6.15,23.19,,-2.87%,+1.22%,+3.01%,+5.44%,+25.54%,54.09,5.27,23.30,22.08,,1.61,,10.42,NMS,EXPD,,,51.93,334919,56.37,43.61,43.61 - 56.37,EXPD
,,122.80,,1893450,122.70,,25.91,-0.50,4.38,4.35,-10.80,26.17,,,-0.50 - -0.41%,-0.41%,,USD,126.41,120.63,120.63 - 126.41,,,,12/8/2016,1.04,0.85,1.02B,4.72,1.16,7.47,1.26,,11/15/2016,118.37,,,,,,,,2/10/2017,2017-02-10 18:34:00 UTC+0000,122.75,,1:34pm,1:34pm - <b>122.75</b>,,,18.42B,,"Expedia, Inc.",,140.63,125.01,,0.81,97.58,,-8.09%,-0.41%,+3.70%,+3.67%,+27.10%,123.25,4.76,20.60,16.43,,2.21,,4.46,NMS,EXPE,,,118.40,4803416,133.55,96.58,96.58 - 133.55,EXPE
,,,,943836,,,17.48,+0.31,0.25,-1.83,-19.99,6.73,,,+0.31 - +0.42%,+0.42%,,USD,74.91,74.18,74.18 - 74.91,,,,12/30/2016,3.12,4.26,558.24M,2.54,0.51,2.48,2.32,,12/15/2016,74.57,,,,,,,,2/10/2017,2017-02-10 19:52:00 UTC+0000,74.82,,2:52pm,2:52pm - <b>74.82</b>,,,9.41B,,Extra Space Storage Inc Common,,79.87,74.36,,5.34,32.31,,-21.08%,+0.42%,+0.34%,-2.39%,+9.88%,74.51,4.26,29.46,30.17,,9.67,,6.27,NYQ,EXR,,,76.65,247431,94.81,68.09,68.09 - 94.81,EXR
,,,,37196400,,,7.21,+0.00,-0.12,0.07,-1.84,1.31,,,+0.00 - +0.00%,+0.00%,,USD,12.47,12.35,12.35 - 12.47,,,,3/1/2017,0.60,4.79,13.27B,1.64,0.45,1.72,1.15,,1/18/2017,12.50,,,,,,,,2/9/2017,2017-02-09 21:00:00 UTC+0000,12.38,,4:00pm,4:00pm - <b>12.38</b>,,,50.10B,,Ford Motor Company Common Stock,,13.19,12.40,,2.57,10.77,,-12.94%,+0.00%,-0.94%,+0.59%,+11.83%,12.38,1.72,7.55,7.20,,0.33,,2.38,NYQ,F,,,12.31,32924624,14.22,11.07,11.07 - 14.22,F
,,50.39,,2756750,50.38,,6.68,+0.14,1.56,6.08,-1.17,12.69,,,+0.14 - +0.28%,+0.28%,,USD,50.69,50.04,50.04 - 50.69,,,,2/28/2017,1.28,2.54,899.36M,1.84,0.49,2.02,1.73,,1/30/2017,48.83,,,,,,,,2/10/2017,2017-02-10 20:20:00 UTC+0000,50.39,,3:20pm,3:20pm - <b>50.39</b>,,,14.58B,,Fastenal Company,,50.40,50.44,,2.33,29.14,,-2.27%,+0.28%,+3.19%,+13.73%,+33.66%,50.25,7.52,27.39,24.95,,3.67,,9.51,NMS,FAST,,,44.31,666198,51.56,37.70,37.70 - 51.56,FAST
,,134.39,,22598400,134.38,,20.51,+0.25,8.19,9.37,-1.10,34.15,,,+0.25 - +0.19%,+0.19%,,USD,134.94,133.68,133.68 - 134.94,,,,,,,14.84B,5.42,1.30,6.69,3.49,,,126.20,,,,,,,,2/10/2017,2017-02-10 19:57:00 UTC+0000,134.39,,2:57pm,2:57pm - <b>134.39</b>,,,388.38B,,"Facebook, Inc.",,159.42,134.10,,1.05,38.47,,-0.81%,+0.19%,+6.49%,+7.50%,+34.07%,134.14,6.54,24.80,20.09,,14.03,,1.13,NMS,FB,,,125.02,2161998,135.49,100.24,100.24 - 135.49,FB
,,,,1245530,,,15.06,+0.83,2.01,-0.32,-7.36,11.71,,,+0.83 - +1.47%,+1.47%,,USD,57.12,56.10,56.10 - 57.12,,,,3/15/2017,0.72,1.29,776.10M,3.03,0.88,3.44,2.62,,11/22/2016,55.10,,,,,,,,2/10/2017,2017-02-10 18:40:00 UTC+0000,57.11,,1:40pm,1:40pm - <b>57.11</b>,,,8.95B,,"Fortune Brands Home & Security,",,64.46,56.44,,1.92,21.84,,-11.42%,+1.47%,+3.66%,-0.56%,+25.79%,56.28,3.74,18.85,16.60,,1.77,,4.00,NYQ,FBHS,,,57.43,454324,64.47,45.40,45.40 - 64.47,FBHS
,,,,32412200,,,4.202,+0.575,0.703,3.142,-1.095,10.885,,,+0.575 - +3.736%,+3.736%,,USD,16.560,15.850,15.850 - 16.560,,,,11/2/2015,0.000,0.000,3.64B,1.110,0.250,1.230,-3.154,,10/13/2015,15.262,,,,,,,,2/10/2017,2017-02-10 18:43:00 UTC+0000,15.965,,1:43pm,1:43pm - <b>15.965</b>,,,22.99B,,"Freeport-McMoRan, Inc. Common S",,14.720,16.410,,0.310,,,-6.419%,+3.736%,+4.608%,+24.502%,+214.272%,15.390,3.663,14.514,12.980,,1.494,,2.340,NYQ,FCX,,,12.823,33991886,17.060,5.080,5.080 - 17.060,FCX
