AfterHoursChangeRealtime,AnnualizedGain,Ask,AskRealtime,AverageDailyVolume,Bid,BidRealtime,BookValue,Change,ChangeFromFiftydayMovingAverage,ChangeFromTwoHundreddayMovingAverage,ChangeFromYearHigh,ChangeFromYearLow,ChangePercentRealtime,ChangeRealtime,Change_PercentChange,ChangeinPercent,Commission,Currency,DaysHigh,DaysLow,DaysRange,DaysRangeRealtime,DaysValueChange,DaysValueChangeRealtime,DividendPayDate,DividendShare,DividendYield,EBITDA,EPSEstimateCurrentYear,EPSEstimateNextQuarter,EPSEstimateNextYear,EarningsShare,ErrorIndicationreturnedforsymbolchangedinvalid,ExDividendDate,FiftydayMovingAverage,HighLimit,HoldingsGain,HoldingsGainPercent,HoldingsGainPercentRealtime,HoldingsGainRealtime,HoldingsValue,HoldingsValueRealtime,LastTradeDate,LastTradeDateTimeUTC,LastTradePriceOnly,LastTradeRealtimeWithTime,LastTradeTime,LastTradeWithTime,LowLimit,MarketCapRealtime,MarketCapitalization,MoreInfo,Name,Notes,OneyrTargetPrice,Open,OrderBookRealtime,PEGRatio,PERatio,PERatioRealtime,PercebtChangeFromYearHigh,PercentChange,PercentChangeFromFiftydayMovingAverage,PercentChangeFromTwoHundreddayMovingAverage,PercentChangeFromYearLow,PreviousClose,PriceBook,PriceEPSEstimateCurrentYear,PriceEPSEstimateNextYear,PricePaid,PriceSales,SharesOwned,ShortRatio,StockExchange,Symbol,TickerTrend,TradeDate,TwoHundreddayMovingAverage,Volume,YearHigh,YearLow,YearRange,symbol
,,,,1317210,,,30.26,+0.30,3.21,9.45,-0.04,19.35,,,+0.30 - +0.37%,+0.37%,,USD,80.92,80.07,80.07 - 80.92,,,,1/3/2017,2.04,2.57,2.03B,7.28,1.91,7.92,5.84,,12/13/2016,77.67,,,,,,,,2/15/2017,2017-02-15 21:02:00 UTC+0000,80.88,,4:02pm,4:02pm - <b>80.88</b>,,,11.85B,,Eastman Chemical Company Common,,85.47,80.37,,1.69,13.85,,-0.04%,+0.37%,+4.13%,+13.22%,+31.45%,80.58,2.66,11.11,10.21,,1.31,,1.78,NYQ,EMN,,,71.43,1358692,80.92,61.53,61.53 - 80.92,EMN
,,,,3653540,,,12.00,+0.07,4.93,9.02,-0.63,16.75,,,+0.07 - +0.11%,+0.11%,,USD,63.87,63.13,63.13 - 63.87,,,,3/10/2017,1.92,3.04,3.11B,2.52,0.67,2.79,2.46,,11/8/2016,58.80,,,,,,,,2/15/2017,2017-02-15 21:02:00 UTC+0000,63.73,,4:02pm,4:02pm - <b>63.73</b>,,,41.11B,,Emerson Electric Company Common,,58.81,63.61,,3.47,25.85,,-0.98%,+0.11%,+8.38%,+16.48%,+35.65%,63.66,5.31,25.29,22.84,,2.85,,2.65,NYQ,EMR,,,54.71,5215209,64.36,46.98,46.98 - 64.36,EMR
,,13.62,,5706230,13.60,,27.15,+1.00,-0.01,-4.10,-41.14,2.28,,,+1.00 - +7.91%,+7.91%,,USD,13.75,12.52,12.52 - 13.75,,,,,,,252.21M,4.57,1.34,4.35,-0.57,,,13.66,,,,,,,,2/15/2017,2017-02-15 21:00:00 UTC+0000,13.65,,4:00pm,4:00pm - <b>13.65</b>,,,3.04B,,Endo International plc,,19.63,12.62,,-1.06,,,-75.09%,+7.91%,-0.07%,-23.11%,+20.05%,12.65,0.47,2.99,3.14,,0.73,,72.00,NMS,ENDP,,,17.75,12289577,54.79,11.37,11.37 - 54.79,ENDP
,,,,3612210,,,21.40,-0.47,-1.81,4.50,-8.61,38.23,,,-0.47 - -0.46%,-0.46%,,USD,101.46,100.35,100.35 - 101.46,,,,1/31/2017,0.67,0.66,2.40B,-1.76,0.06,0.75,-2.26,,1/12/2017,102.57,,,,,,,,2/15/2017,2017-02-15 18:12:00 UTC+0000,100.76,,1:12pm,1:12pm - <b>100.76</b>,,,58.08B,,"EOG Resources, Inc. Common Stoc",,112.56,100.91,,-0.22,,,-7.87%,-0.46%,-1.76%,+4.68%,+61.14%,101.23,4.73,,134.35,,8.37,,2.58,NYQ,EOG,,,96.26,982446,109.37,62.53,62.53 - 109.37,EOG
,,384.00,,516308,369.14,,64.78,-1.88,4.11,19.48,-10.31,96.00,,,-1.88 - -0.49%,-0.49%,,USD,383.61,378.75,378.75 - 383.61,,,,12/14/2016,7.00,1.81,1.39B,1.75,1.03,4.91,1.11,,11/14/2016,376.65,,,,,,,,2/15/2017,2017-02-15 21:00:00 UTC+0000,380.76,,4:00pm,4:00pm - <b>380.76</b>,,,27.18B,,"Equinix, Inc.",,413.67,379.79,,11.65,343.34,,-2.64%,-0.49%,+1.09%,+5.39%,+33.71%,382.64,5.91,217.58,77.55,,8.03,,4.93,NMS,EQIX,,,361.29,457244,391.07,284.76,284.76 - 391.07,EQIX
,,,,2294760,,,27.86,-0.34,-0.91,-1.25,-13.83,3.38,,,-0.34 - -0.55%,-0.55%,,USD,61.81,60.88,60.88 - 61.81,,,,1/13/2017,2.02,3.25,1.56B,1.32,0.32,1.38,11.68,,12/22/2016,62.57,,,,,,,,2/15/2017,2017-02-15 21:01:00 UTC+0000,61.66,,4:01pm,4:01pm - <b>61.66</b>,,,22.56B,,Equity Residential Common Share,,65.00,61.61,,-21.22,5.28,,-18.32%,-0.55%,-1.45%,-1.99%,+5.80%,62.00,2.23,47.07,44.68,,9.35,,3.55,NYQ,EQR,,,62.91,1356593,75.49,58.28,58.28 - 75.49,EQR
,,,,1985430,,,35.00,+0.85,0.41,-4.08,-16.58,9.81,,,+0.85 - +1.35%,+1.35%,,USD,64.29,63.06,63.06 - 64.29,,,,3/1/2017,0.12,0.19,699.71M,0.96,0.07,1.27,-2.71,,11/8/2016,63.62,,,,,,,,2/15/2017,2017-02-15 21:01:00 UTC+0000,64.03,,4:01pm,4:01pm - <b>64.03</b>,,,11.06B,,EQT Corporation Common Stock,,83.00,63.15,,-61.53,,,-20.57%,+1.35%,+0.64%,-5.99%,+18.09%,63.18,1.81,66.70,50.42,,5.88,,4.14,NYQ,EQT,,,68.11,1229322,80.61,54.22,54.22 - 80.61,EQT
,,,,1392350,,,33.53,-0.19,0.52,1.28,-4.68,5.20,,,-0.19 - -0.34%,-0.34%,,USD,55.78,55.20,55.20 - 55.78,,,,3/31/2017,1.90,3.37,2.51B,2.98,0.86,3.16,2.81,,12/14/2016,55.24,,,,,,,,2/15/2017,2017-02-15 21:02:00 UTC+0000,55.76,,4:02pm,4:02pm - <b>55.76</b>,,,17.67B,,Eversource Energy (D/B/A) Commo,,58.06,55.60,,3.26,19.84,,-7.74%,-0.34%,+0.94%,+2.35%,+10.28%,55.95,1.67,18.71,17.65,,2.35,,2.89,NYQ,ES,,,54.48,995591,60.44,50.56,50.56 - 60.44,ES
,,69.56,,4054920,69.03,,25.30,-0.17,-0.40,-2.37,-10.56,5.00,,,-0.17 - -0.24%,-0.24%,,USD,70.94,68.53,68.53 - 70.94,,,,,0.00,0.00,6.84B,6.94,1.72,7.63,4.45,,,69.86,,,,,,,,2/15/2017,2017-02-15 21:00:00 UTC+0000,69.46,,4:00pm,4:00pm - <b>69.46</b>,,,42.83B,,Express Scripts Holding Company,,81.11,69.10,,0.76,15.62,,-13.20%,-0.24%,-0.57%,-3.31%,+7.76%,69.63,2.75,10.01,9.10,,0.42,,5.16,NMS,ESRX,,,71.83,6934323,80.02,64.46,64.46 - 80.02,ESRX
,,,,396585,,,94.50,-0.59,-2.17,3.25,-12.07,29.11,,,-0.59 - -0.26%,-0.26%,,USD,226.65,221.49,221.49 - 226.65,,,,1/17/2017,6.40,2.80,896.25M,4.23,1.01,4.36,6.27,,12/28/2016,227.60,,,,,,,,2/15/2017,2017-02-15 21:01:00 UTC+0000,225.43,,4:01pm,4:01pm - <b>225.43</b>,,,14.77B,,"Essex Property Trust, Inc. Comm",,239.79,224.50,,8.28,35.95,,-5.08%,-0.26%,-0.95%,+1.46%,+14.83%,226.02,2.39,53.29,51.70,,11.14,,5.40,NYQ,ESS,,,222.18,356047,237.50,196.32,196.32 - 237.50,ESS
,,37.66,,3088860,37.51,,21.41,+0.63,1.34,6.37,-1.10,15.99,,,+0.63 - +1.71%,+1.71%,,USD,37.67,36.88,36.88 - 37.67,,,,,0.00,0.00,0.00,1.94,0.49,2.35,1.98,,,36.17,,,,,,,,2/15/2017,2017-02-15 21:00:00 UTC+0000,37.51,,4:00pm,4:00pm - <b>37.51</b>,,,10.30B,,E*TRADE Financial Corporation,,42.82,37.08,,1.02,18.94,,-2.85%,+1.71%,+3.69%,+20.46%,+74.30%,36.88,1.72,19.34,15.96,,4.85,,1.06,NMS,ETFC,,,31.14,3009734,38.61,21.52,21.52 - 38.61,ETFC
,,,,2371100,,,33.07,+0.09,2.90,5.69,-0.18,17.80,,,+0.09 - +0.12%,+0.12%,,USD,72.28,71.68,71.68 - 72.28,,,,11/18/2016,2.28,3.21,3.19B,4.43,1.13,4.89,4.21,,11/3/2016,69.20,,,,,,,,2/15/2017,2017-02-15 21:01:00 UTC+0000,72.10,,4:01pm,4:01pm - <b>72.10</b>,,,32.48B,,"Eaton Corporation, PLC Ordinary",,72.29,72.06,,1.72,17.13,,-0.25%,+0.12%,+4.20%,+8.56%,+32.78%,72.01,2.18,16.28,14.74,,1.64,,2.96,NYQ,ETN,,,66.41,1971821,72.28,54.30,54.30 - 72.28,ETN
,,,,1361410,,,56.21,-0.02,-0.89,-3.22,-11.32,4.06,,,-0.02 - -0.03%,-0.03%,,USD,71.81,69.63,69.63 - 71.81,,,,3/1/2017,3.48,4.86,3.51B,6.90,1.04,4.53,7.16,,2/7/2017,71.65,,,,,,,,2/15/2017,2017-02-15 21:00:00 UTC+0000,70.77,,4:00pm,4:00pm - <b>70.77</b>,,,12.68B,,Entergy Corporation Common Stoc,,73.50,70.96,,-1.27,9.88,,-13.79%,-0.03%,-1.24%,-4.35%,+6.09%,70.79,1.26,10.26,15.62,,1.18,,4.53,NYQ,ETR,,,73.99,1791263,82.09,66.71,66.71 - 82.09,ETR
,,,,1679980,,,41.91,+2.09,2.78,31.74,-13.09,12.86,,,+2.09 - +3.07%,+3.07%,,USD,70.49,67.80,67.80 - 70.49,,,,,,,736.15M,1.40,0.33,1.62,3.24,,,67.40,,,,,,,,2/15/2017,2017-02-15 21:02:00 UTC+0000,70.18,,4:02pm,4:02pm - <b>70.18</b>,,,3.77B,,Envision Healthcare Corporation,,40.90,67.80,,1.08,21.66,,-15.72%,+3.07%,+4.12%,+82.55%,+22.44%,68.09,1.62,50.13,43.32,,1.22,,6.18,NYQ,EVHC,,,38.44,1188359,83.27,57.32,57.32 - 83.27,EVHC
,,,,2320470,,,12.26,+0.82,-4.26,-12.38,-31.44,11.71,,,+0.82 - +0.92%,+0.92%,,USD,90.65,89.30,89.30 - 90.65,,,,,,,887.77M,3.40,0.86,3.85,2.61,,,94.57,,,,,,,,2/15/2017,2017-02-15 21:01:00 UTC+0000,90.31,,4:01pm,4:01pm - <b>90.31</b>,,,19.30B,,Edwards Lifesciences Corporatio,,115.31,89.43,,1.63,34.60,,-25.82%,+0.92%,-4.51%,-12.06%,+14.90%,89.49,7.30,26.56,23.46,,6.45,,1.45,NYQ,EW,,,102.69,1668911,121.75,78.60,78.60 - 121.75,EW
,,,,6099590,,,27.93,-0.14,-0.23,1.06,-2.48,5.40,,,-0.14 - -0.40%,-0.40%,,USD,35.24,34.85,34.85 - 35.24,,,,3/10/2017,1.31,3.74,9.04B,2.66,0.61,2.87,1.22,,2/13/2017,35.45,,,,,,,,2/15/2017,2017-02-15 21:00:00 UTC+0000,35.22,,4:00pm,4:00pm - <b>35.22</b>,,,32.58B,,Exelon Corporation Common Stock,,38.65,35.05,,9.29,28.87,,-6.58%,-0.40%,-0.65%,+3.10%,+18.11%,35.36,1.27,13.24,12.27,,1.04,,2.80,NYQ,EXC,,,34.16,4043727,37.70,29.82,29.82 - 37.70,EXC
,,,,1303630,54.40,,10.26,+0.88,2.81,4.02,-0.28,12.48,,,+0.88 - +1.59%,+1.59%,,USD,56.10,54.76,54.76 - 56.10,,,,12/15/2016,0.80,1.46,722.39M,2.35,0.55,2.48,2.36,,11/29/2016,53.28,,,,,,,,2/15/2017,2017-02-15 21:00:00 UTC+0000,56.09,,4:00pm,4:00pm - <b>56.09</b>,,,10.12B,,Expeditors International of Was,,50.92,55.21,,6.46,23.76,,-0.50%,+1.59%,+5.28%,+7.73%,+28.62%,55.21,5.38,23.87,22.62,,1.65,,9.68,NMS,EXPD,,,52.07,1231846,56.37,43.61,43.61 - 56.37,EXPD
,,120.78,,1971100,120.16,,27.54,+1.21,2.06,2.41,-12.67,24.30,,,+1.21 - +1.01%,+1.01%,,USD,121.90,119.36,119.36 - 121.90,,,,12/8/2016,1.04,0.87,1.07B,5.42,0.96,6.93,1.82,,11/15/2016,118.82,,,,,,,,2/15/2017,2017-02-15 21:00:00 UTC+0000,120.88,,4:00pm,4:00pm - <b>120.88</b>,,,18.11B,,"Expedia, Inc.",,141.03,119.54,,0.92,66.42,,-9.49%,+1.01%,+1.73%,+2.03%,+25.16%,119.67,4.34,22.30,17.44,,2.04,,6.22,NMS,EXPE,,,118.47,2250877,133.55,96.58,96.58 - 133.55,EXPE
,,,,920706,,,17.48,+0.04,-1.02,-2.62,-21.27,5.45,,,+0.04 - +0.05%,+0.05%,,USD,73.71,71.86,71.86 - 73.71,,,,12/30/2016,3.12,4.16,558.24M,2.54,0.51,2.48,2.32,,12/15/2016,74.56,,,,,,,,2/15/2017,2017-02-15 21:01:00 UTC+0000,73.54,,4:01pm,4:01pm - <b>73.54</b>,,,9.25B,,Extra Space Storage Inc Common,,79.87,72.71,,5.46,31.75,,-22.43%,+0.05%,-1.37%,-3.44%,+8.00%,73.50,4.20,28.95,29.65,,9.54,,7.02,NYQ,EXR,,,76.16,731598,94.81,68.09,68.09 - 94.81,EXR
,,,,35553700,,,7.34,-0.02,0.12,0.36,-1.59,1.56,,,-0.02 - -0.16%,-0.16%,,USD,12.64,12.55,12.55 - 12.64,,,,3/1/2017,0.60,4.80,13.30B,1.64,0.45,1.72,1.15,,1/18/2017,12.51,,,,,,,,2/15/2017,2017-02-15 21:00:00 UTC+0000,12.63,,4:00pm,4:00pm - <b>12.63</b>,,,50.20B,,Ford Motor Company Common Stock,,13.28,12.62,,2.63,10.98,,-11.18%,-0.16%,+0.98%,+2.90%,+14.09%,12.65,1.72,7.70,7.34,,0.33,,1.55,NYQ,F,,,12.27,25108114,14.22,11.07,11.07 - 14.22,F
,,50.94,,2577420,49.26,,6.68,+0.07,1.45,5.95,-1.10,12.76,,,+0.07 - +0.14%,+0.14%,,USD,50.63,49.89,49.89 - 50.63,,,,2/28/2017,1.28,2.55,899.36M,1.84,0.49,2.02,1.73,,1/30/2017,49.01,,,,,,,,2/15/2017,2017-02-15 21:00:00 UTC+0000,50.46,,4:00pm,4:00pm - <b>50.46</b>,,,14.60B,,Fastenal Company,,50.40,50.14,,2.33,29.18,,-2.13%,+0.14%,+2.97%,+13.36%,+33.85%,50.39,7.54,27.42,24.98,,3.68,,6.17,NMS,FAST,,,44.51,1451385,51.56,37.70,37.70 - 51.56,FAST
,,133.47,,20838700,133.43,,20.51,-0.41,6.03,8.15,-2.05,33.04,,,-0.41 - -0.31%,-0.31%,,USD,133.70,132.66,132.66 - 133.70,,,,,,,14.84B,5.42,1.30,6.69,3.49,,,127.41,,,,,,,,2/15/2017,2017-02-15 21:00:00 UTC+0000,133.44,,4:00pm,4:00pm - <b>133.44</b>,,,385.64B,,"Facebook, Inc.",,159.42,133.45,,1.05,38.20,,-1.51%,-0.31%,+4.73%,+6.51%,+32.91%,133.85,6.53,24.62,19.95,,14.00,,1.01,NMS,FB,,,125.29,13222279,135.49,100.40,100.40 - 135.49,FB
,,,,1215720,,,15.06,+0.53,2.12,0.15,-7.08,9.53,,,+0.53 - +0.93%,+0.93%,,USD,57.48,56.60,56.60 - 57.48,,,,3/15/2017,0.72,1.26,776.10M,3.03,0.88,3.44,2.62,,11/22/2016,55.27,,,,,,,,2/15/2017,2017-02-15 21:02:00 UTC+0000,57.39,,4:02pm,4:02pm - <b>57.39</b>,,,9.00B,,"Fortune Brands Home & Security,",,64.46,56.80,,1.96,21.95,,-10.98%,+0.93%,+3.84%,+0.25%,+19.91%,56.86,3.78,18.94,16.68,,1.79,,3.13,NYQ,FBHS,,,57.24,1105364,64.47,47.86,47.86 - 64.47,FBHS
,,,,30875000,,,4.20,-0.53,-0.03,2.48,-1.69,8.82,,,-0.53 - -3.33%,-3.33%,,USD,15.77,15.35,15.35 - 15.77,,,,11/2/2015,0.00,0.00,3.64B,1.10,0.25,1.23,-3.15,,10/13/2015,15.40,,,,,,,,2/15/2017,2017-02-15 21:00:00 UTC+0000,15.37,,4:00pm,4:00pm - <b>15.37</b>,,,22.13B,,"Freeport-McMoRan, Inc. Common S",,14.72,15.66,,0.32,,,-9.91%,-3.33%,-0.21%,+19.23%,+134.66%,15.90,3.78,13.97,12.50,,1.54,,1.98,NYQ,FCX,,,12.89,30505006,17.06,6.55,6.55 - 17.06,FCX
,,,,1621170,,,54.52,+2.21,5.77,15.55,-6.90,69.28,,,+2.21 - +1.15%,+1.15%,,USD,194.79,192.22,192.22 - 194.79,,,,1/3/2017,1.60,0.83,7.86B,11.97,3.66,13.47,6.80,,12/8/2016,188.90,,,,,,,,2/15/2017,2017-02-15 21:02:00 UTC+0000,194.67,,4:02pm,4:02pm - <b>194.67</b>,,,51.88B,,FedEx Corporation Common Stock,,210.09,192.77,,1.52,28.61,,-3.42%,+1.15%,+3.05%,+8.68%,+55.25%,192.46,3.53,16.26,14.45,,0.93,,2.27,NYQ,FDX,,,179.12,1308459,201.57,125.39,125.39 - 201.57,FDX
,,,,4337630,,,27.02,+0.04,0.00,-1.60,-6.20,1.07,,,+0.04 - +0.13%,+0.13%,,USD,30.46,30.11,30.11 - 30.46,,,,3/1/2017,1.44,4.73,4.00B,2.64,0.81,2.68,-1.43,,2/3/2017,30.40,,,,,,,,2/15/2017,2017-02-15 21:01:00 UTC+0000,30.40,,4:01pm,4:01pm - <b>30.40</b>,,,12.94B,,FirstEnergy Corporation Common,,34.72,30.13,,-2.22,,,-16.94%,+0.13%,+0.01%,-5.01%,+3.65%,30.36,1.12,11.52,11.34,,0.90,,1.61,NYQ,FE,,,32.00,3077050,36.60,29.33,29.33 - 36.60,FE
,,143.60,,689973,143.13,,18.44,+2.03,2.15,10.69,-5.21,53.11,,,+2.03 - +1.44%,+1.44%,,USD,143.57,140.68,140.68 - 143.57,,,,,,,610.23M,8.29,2.09,9.19,5.54,,,140.98,,,,,,,,2/15/2017,2017-02-15 21:00:00 UTC+0000,143.13,,4:00pm,4:00pm - <b>143.13</b>,,,9.27B,,"F5 Networks, Inc.",,143.74,141.30,,1.50,25.83,,-3.51%,+1.44%,+1.53%,+8.07%,+59.00%,141.10,7.65,17.27,15.57,,4.52,,5.73,NMS,FFIV,,,132.44,870111,148.34,90.02,90.02 - 148.34,FFIV
,,,,1882980,,,29.79,+0.91,2.66,3.80,-0.26,24.58,,,+0.91 - +1.13%,+1.13%,,USD,81.48,80.38,80.38 - 81.48,,,,3/31/2017,1.16,1.44,2.47B,4.24,0.99,4.80,1.72,,12/14/2016,78.75,,,,,,,,2/15/2017,2017-02-15 21:02:00 UTC+0000,81.41,,4:02pm,4:02pm - <b>81.41</b>,,,26.62B,,Fidelity National Information S,,89.59,80.50,,1.44,47.25,,-0.32%,+1.13%,+3.37%,+4.90%,+43.25%,80.50,2.70,19.20,16.96,,2.85,,2.35,NYQ,FIS,,,77.61,1612351,81.67,56.83,56.83 - 81.67,FIS
,,140.95,,1047890,110.25,,11.56,+0.94,2.79,7.16,-0.43,18.67,,,+0.94 - +0.85%,+0.85%,,USD,111.28,110.03,110.03 - 111.28,,,,,,,1.86B,5.11,1.25,5.72,4.15,,,108.29,,,,,,,,2/15/2017,2017-02-15 21:00:00 UTC+0000,111.08,,4:00pm,4:00pm - <b>111.08</b>,,,24.43B,,"Fiserv, Inc.",,111.95,110.14,,1.74,26.77,,-0.39%,+0.85%,+2.57%,+6.89%,+20.20%,110.14,9.53,21.74,19.42,,4.40,,3.29,NMS,FISV,,,103.92,1337948,111.51,92.41,92.41 - 111.51,FISV
,,28.00,,6772910,27.49,,19.82,+0.01,0.87,4.32,-0.32,13.00,,,+0.01 - +0.04%,+0.04%,,USD,27.78,27.28,27.28 - 27.78,,,,1/17/2017,0.56,2.09,0.00,1.78,0.43,2.00,1.93,,12/28/2016,26.69,,,,,,,,2/15/2017,2017-02-15 21:00:00 UTC+0000,27.56,,4:00pm,4:00pm - <b>27.56</b>,,,20.68B,,Fifth Third Bancorp,,27.47,27.78,,15.48,14.28,,-1.15%,+0.04%,+3.25%,+18.58%,+89.29%,27.55,1.39,15.48,13.78,,3.62,,2.74,NMS,FITB,,,23.24,6620680,27.88,14.56,14.56 - 27.88,FITB
,,,,1842740,,,19.89,-0.27,0.37,1.69,-9.06,19.47,,,-0.27 - -0.38%,-0.38%,,USD,70.99,70.09,70.09 - 70.99,,,,1/27/2017,1.10,1.54,1.14B,4.78,1.53,5.27,4.63,,1/11/2017,70.00,,,,,,,,2/15/2017,2017-02-15 21:02:00 UTC+0000,70.37,,4:02pm,4:02pm - <b>70.37</b>,,,9.31B,,"Foot Locker, Inc.",,80.10,70.44,,1.59,15.19,,-11.41%,-0.38%,+0.53%,+2.46%,+38.25%,70.64,3.55,14.72,13.35,,1.22,,5.63,NYQ,FL,,,68.68,1237181,79.43,50.90,50.90 - 79.43,FL
,,37.45,,699461,36.50,,12.15,+2.78,1.24,3.64,-0.29,8.95,,,+2.78 - +8.14%,+8.14%,,USD,37.14,34.36,34.36 - 37.14,,,,12/2/2016,0.48,1.33,353.22M,1.79,0.40,2.03,1.27,,11/16/2016,35.69,,,,,,,,2/15/2017,2017-02-15 21:00:00 UTC+0000,36.93,,4:00pm,4:00pm - <b>36.93</b>,,,5.03B,,"FLIR Systems, Inc.",,37.33,34.56,,1.20,29.03,,-0.78%,+8.14%,+3.48%,+10.95%,+31.99%,34.15,2.81,20.63,18.19,,2.86,,1.23,NMS,FLIR,,,33.29,2898442,37.22,27.98,27.98 - 37.22,FLIR
,,,,1345900,,,22.31,+0.82,3.77,5.86,-0.20,16.27,,,+0.82 - +1.43%,+1.43%,,USD,58.37,57.18,57.18 - 58.37,,,,4/4/2017,0.84,1.50,853.24M,2.30,0.67,2.92,1.13,,11/30/2016,54.40,,,,,,,,2/15/2017,2017-02-15 21:02:00 UTC+0000,58.17,,4:02pm,4:02pm - <b>58.17</b>,,,8.10B,,Fluor Corporation Common Stock,,56.44,57.37,,2.63,51.48,,-0.34%,+1.43%,+6.93%,+11.21%,+38.85%,57.35,2.57,25.29,19.92,,0.43,,3.45,NYQ,FLR,,,52.31,1220402,58.37,41.90,41.90 - 58.37,FLR
,,,,1247950,,,13.05,+0.27,1.48,3.70,-1.30,12.07,,,+0.27 - +0.53%,+0.53%,,USD,51.25,50.63,50.63 - 51.25,,,,1/13/2017,0.76,1.49,519.84M,2.12,0.40,2.13,1.15,,12/29/2016,49.72,,,,,,,,2/15/2017,2017-02-15 21:01:00 UTC+0000,51.20,,4:01pm,4:01pm - <b>51.20</b>,,,6.68B,,Flowserve Corporation Common St,,48.64,50.79,,-13.34,44.44,,-2.48%,+0.53%,+2.97%,+7.80%,+30.85%,50.93,3.90,24.15,24.04,,1.58,,9.40,NYQ,FLS,,,47.50,2005989,52.50,39.13,39.13 - 52.50,FLS
,,,,946176,,,14.88,-0.16,-1.12,5.44,-4.94,22.22,,,-0.16 - -0.28%,-0.28%,,USD,58.54,57.63,57.63 - 58.54,,,,1/19/2017,0.66,1.14,689.30M,3.39,0.84,3.76,1.56,,12/28/2016,59.02,,,,,,,,2/15/2017,2017-02-15 21:02:00 UTC+0000,57.90,,4:02pm,4:02pm - <b>57.90</b>,,,7.75B,,FMC Corporation Common Stock,,61.69,57.74,,1.57,37.14,,-7.86%,-0.28%,-1.90%,+10.37%,+62.28%,58.06,3.90,17.08,15.40,,2.37,,3.67,NYQ,FMC,,,52.46,1464712,62.84,35.68,35.68 - 62.84,FMC
,,31.00,,3326870,27.00,,7.75,+0.31,0.85,3.38,-0.97,6.45,,,+0.31 - +1.03%,+1.03%,,USD,30.33,29.77,29.77 - 30.33,,,,4/19/2017,0.36,1.21,6.95B,1.89,0.42,2.10,1.64,,9/12/2016,29.48,,,,,,,,2/15/2017,2017-02-15 21:00:00 UTC+0000,30.33,,4:00pm,4:00pm - <b>30.33</b>,,,56.14B,,"Twenty-First Century Fox, Inc.",,34.00,29.80,,1.44,18.48,,-3.10%,+1.03%,+2.89%,+12.52%,+27.01%,30.02,3.87,16.05,14.44,,1.98,,2.65,NMS,FOX,,,26.95,2187543,31.30,23.88,23.88 - 31.30,FOX
,,31.130,,9112150,30.000,,7.748,+0.395,0.678,3.737,-1.055,7.365,,,+0.395 - +1.304%,+1.304%,,USD,30.700,30.070,30.070 - 30.700,,,,4/19/2017,0.360,1.200,6.95B,1.920,0.400,2.090,1.641,,9/12/2016,30.017,,,,,,,,2/15/2017,2017-02-15 21:00:00 UTC+0000,30.695,,4:00pm,4:00pm - <b>30.695</b>,,,56.81B,,"Twenty-First Century Fox, Inc.",,34.130,30.080,,1.190,18.705,,-3.323%,+1.304%,+2.258%,+13.864%,+31.569%,30.300,3.911,15.987,14.687,,1.998,,2.520,NMS,FOXA,,,26.958,7597440,31.750,23.330,23.330 - 31.750,FOXA
,,,,392103,,,27.34,-1.10,-1.07,-7.37,-31.10,5.59,,,-1.10 - -0.78%,-0.78%,,USD,140.84,139.13,139.13 - 140.84,,,,1/17/2017,3.92,2.74,503.46M,3.36,0.80,3.47,3.68,,12/29/2016,141.05,,,,,,,,2/15/2017,2017-02-15 21:02:00 UTC+0000,139.98,,4:02pm,4:02pm - <b>139.98</b>,,,10.05B,,Federal Realty Investment Trust,,151.50,140.10,,5.04,38.07,,-18.18%,-0.78%,-0.76%,-5.00%,+4.16%,141.08,5.16,41.66,40.34,,12.81,,4.47,NYQ,FRT,,,147.35,489344,171.08,134.39,134.39 - 171.08,FRT
,,34.69,,2468220,34.30,,57.22,+0.81,1.61,-1.09,-39.56,6.13,,,+0.81 - +2.39%,+2.39%,,USD,34.82,33.73,33.73 - 34.82,,,,,,,720.61M,4.70,0.12,0.41,4.89,,,33.12,,,,,,,,2/15/2017,2017-02-15 21:00:00 UTC+0000,34.73,,4:00pm,4:00pm - <b>34.73</b>,,,3.61B,,"First Solar, Inc.",,34.10,34.04,,-0.20,7.09,,-53.25%,+2.39%,+4.86%,-3.03%,+21.43%,33.92,0.59,7.39,84.71,,1.03,,9.02,NMS,FSLR,,,35.82,2134800,74.29,28.60,28.60 - 74.29,FSLR
,,,,5353410,,,43.06,+0.35,-1.71,0.88,-4.41,9.41,,,+0.35 - +1.08%,+1.08%,,USD,32.83,32.22,32.22 - 32.83,,,,,1.12,3.50,1.31B,1.06,0.21,1.07,4.61,,8/1/2008,34.39,,,,,,,,2/15/2017,2017-02-15 21:02:00 UTC+0000,32.68,,4:02pm,4:02pm - <b>32.68</b>,,,3.90B,,TechnipFMC plc Ordinary Share,,35.91,32.24,,-2.92,7.09,,-11.89%,+1.08%,-4.97%,+2.76%,+40.44%,32.33,0.75,30.83,30.54,,0.37,,2.56,NYQ,FTI,,,31.80,5785285,37.09,23.27,23.27 - 37.09,FTI
